ID	Platform	BookAuthor	BookID	Book	RevID	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_SCONJ	upos_dist_AUX	upos_dist_X	upos_dist_NUM	upos_dist_ADP	upos_dist_PUNCT	upos_dist_PART	upos_dist_ADV	upos_dist_INTJ	upos_dist_CCONJ	upos_dist_ADJ	upos_dist_PROPN	upos_dist_NOUN	upos_dist_VERB	upos_dist_SYM	upos_dist_PRON	upos_dist_DET	lexical_density	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_tense_dist_Pres	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_form_dist_Ger	verbs_form_dist_Part	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_+	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Sing+3	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_+3	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Sub	aux_mood_dist_Ind	aux_tense_dist_Fut	aux_tense_dist_Past	aux_tense_dist_Pres	aux_tense_dist_Imp	aux_form_dist_Fin	aux_form_dist_Part	aux_form_dist_Ger	aux_form_dist_Inf	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_advmod	dep_dist_advcl	dep_dist_acl	dep_dist_det	dep_dist_cop	dep_dist_vocative	dep_dist_conj	dep_dist_amod	dep_dist_det:poss	dep_dist_orphan	dep_dist_aux	dep_dist_expl:impers	dep_dist_obl	dep_dist_mark	dep_dist_flat:foreign	dep_dist_acl:relcl	dep_dist_fixed	dep_dist_parataxis	dep_dist_nummod	dep_dist_punct	dep_dist_root	dep_dist_obj	dep_dist_ccomp	dep_dist_nsubj:pass	dep_dist_discourse	dep_dist_xcomp	dep_dist_obl:agent	dep_dist_case	dep_dist_dislocated	dep_dist_cc	dep_dist_nmod	dep_dist_flat:name	dep_dist_nsubj	dep_dist_flat	dep_dist_iobj	dep_dist_det:predet	dep_dist_aux:pass	dep_dist_csubj	dep_dist_compound	dep_dist_expl:pass	dep_dist_expl	dep_dist_appos	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_2	prep_dist_4	prep_dist_5	prep_dist_1	prep_dist_3	subordinate_dist_5	subordinate_dist_4	subordinate_dist_3	subordinate_dist_2	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist_1	verb_edges_dist_5	verb_edges_dist_0	verb_edges_dist_6	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_2	avg_verb_edges	ttr_form_chunks_100	ttr_form_chunks_200	ttr_lemma_chunks_100	ttr_lemma_chunks_200
2005	AmazonBooks	Jane Austen	14935	Sense and Sensibility	115	3	23	7.66666666666667	4.65	0	0	13.0434782608696	0	13.0434782608696	13.0434782608696	0	8.69565217391304	0	4.34782608695652	8.69565217391304	8.69565217391304	8.69565217391304	8.69565217391304	0	0	13.0434782608696	0.5	0	0	100	0	100	0	0	0	0	0	50	50	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	66.6666666666667	11.5	2	6	3.66666666666667	2.33333333333333	8.69565217391304	0	0	8.69565217391304	0	0	4.34782608695652	4.34782608695652	0	0	0	0	0	4.34782608695652	8.69565217391304	0	0	0	0	13.0434782608696	13.0434782608696	0	0	0	0	0	0	8.69565217391304	0	4.34782608695652	4.34782608695652	4.34782608695652	8.69565217391304	0	0	4.34782608695652	0	0	0	0	0	0	50	50	0	0	1	1	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	50	0	0	0	0	0	50	1.5	0	0	0	0
2006	AmazonBooks	Sarah J. Maas	50659468	A court of mist and fury	68	2	45	22.5	4.23684210526316	2.22222222222222	6.66666666666667	0	0	6.66666666666667	15.5555555555556	0	8.88888888888889	0	4.44444444444444	6.66666666666667	0	17.7777777777778	11.1111111111111	0	4.44444444444444	15.5555555555556	0.526315789473684	0	0	100	0	100	0	0	0	20	0	60	20	0	0	0	100	0	0	0	0	0	0	0	33.3333333333333	66.6666666666667	0	0	100	0	100	0	0	0	0	100	0	0	0	0	3.5	100	6.42857142857143	3.5	31	16.5	4.5	8.88888888888889	0	0	15.5555555555556	4.44444444444444	0	4.44444444444444	2.22222222222222	0	0	2.22222222222222	0	2.22222222222222	2.22222222222222	0	2.22222222222222	0	0	0	15.5555555555556	4.44444444444444	4.44444444444444	2.22222222222222	0	0	2.22222222222222	0	6.66666666666667	0	4.44444444444444	4.44444444444444	0	8.88888888888889	0	0	0	0	0	0	0	2.22222222222222	0	100	0	0	100	2	1	0	0	0	100	0	0	0	0	33.3333333333333	66.6666666666667	1.33333333333333	33.3333333333333	66.6666666666667	75	25	40	0	0	0	0	40	20	2.4	0	0	0	0
2007	AmazonBooks	J.K. Rowling	3	Harry Potter and the  Sorcerer's Stone	89	1	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	1	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
2008	AmazonBooks	J.K. Rowling	15881	Harry Potter and the Chamber of Secrets	334	1	3	3	4.33333333333333	0	0	0	0	0	0	0	66.6666666666667	0	0	0	0	0	33.3333333333333	0	0	0	1	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	3	1.5	2	2	1	66.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	2	0	0	0	0
2009	AmazonBooks	Jane Austen	14935	Sense and Sensibility	53	2	23	11.5	4.52380952380952	4.34782608695652	8.69565217391304	0	0	13.0434782608696	8.69565217391304	0	4.34782608695652	0	0	0	4.34782608695652	17.3913043478261	17.3913043478261	0	13.0434782608696	8.69565217391304	0.476190476190476	0	0	100	0	50	0	0	50	0	25	25	50	0	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	0	50	0	0	50	0	100	0	0	0	0	2.5	50	4.6	1.94736842105263	4	3.5	4	0	4.34782608695652	0	8.69565217391304	4.34782608695652	0	0	0	0	0	4.34782608695652	0	0	13.0434782608696	0	4.34782608695652	4.34782608695652	0	0	8.69565217391304	8.69565217391304	4.34782608695652	8.69565217391304	0	0	0	0	4.34782608695652	0	0	8.69565217391304	0	8.69565217391304	0	4.34782608695652	0	0	0	0	0	0	0	100	0	50	50	1	1	0	0	0	100	0	0	0	50	0	50	2	20	80	0	100	25	0	0	0	25	0	50	2	0	0	0	0
2010	AmazonBooks	Dan Brown	32283133	Origin	325	1	2	2	5.5	0	0	0	0	0	0	0	0	0	0	50	0	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2011	AmazonBooks	Sarah J. Maas	7896527	Throne of glass	85	2	27	13.5	3.64	0	11.1111111111111	0	0	11.1111111111111	7.40740740740741	0	0	0	3.7037037037037	3.7037037037037	0	22.2222222222222	11.1111111111111	7.40740740740741	7.40740740740741	14.8148148148148	0.4	0	0	0	0	0	0	0	100	33.3333333333333	66.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	66.6666666666667	33.3333333333333	0	0	100	0	100	0	0	0	0	100	0	0	0	0	1.5	100	9	2.39130434782609	9	5.5	4	0	0	0	14.8148148148148	7.40740740740741	0	3.7037037037037	3.7037037037037	0	0	3.7037037037037	0	7.40740740740741	0	0	0	0	0	0	7.40740740740741	7.40740740740741	3.7037037037037	7.40740740740741	0	0	3.7037037037037	0	11.1111111111111	0	3.7037037037037	3.7037037037037	0	7.40740740740741	0	3.7037037037037	0	0	0	0	0	0	0	0	100	50	50	1	1	0	0	0	100	0	0	0	0	0	100	1	66.6666666666667	33.3333333333333	0	100	33.3333333333333	0	0	0	0	0	66.6666666666667	1.66666666666667	0	0	0	0
2012	AmazonBooks	J.K. Rowling	6	Harry Potter and the Goblet of Fire	71	2	9	4.5	5.625	0	0	0	0	0	11.1111111111111	0	0	0	11.1111111111111	0	77.7777777777778	0	0	0	0	0	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	3	2	1.5	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	11.1111111111111	22.2222222222222	0	0	0	0	0	0	0	0	11.1111111111111	0	44.4444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2013	AmazonBooks	J.K. Rowling	3	Harry Potter and the  Sorcerer's Stone	448	1	13	13	4.16666666666667	0	7.69230769230769	0	0	23.0769230769231	7.69230769230769	0	7.69230769230769	0	0	0	0	23.0769230769231	7.69230769230769	0	0	23.0769230769231	0.416666666666667	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	1	100	13	1.90909090909091	3	3	4	7.69230769230769	0	0	23.0769230769231	0	0	0	0	0	0	7.69230769230769	0	7.69230769230769	0	0	0	0	0	0	7.69230769230769	7.69230769230769	0	0	0	0	0	0	23.0769230769231	0	0	15.3846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	100	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	100	2	0	0	0	0
2014	AmazonBooks	J.K. Rowling	6	Harry Potter and the Goblet of Fire	214	1	31	31	5	0	6.45161290322581	0	0	6.45161290322581	9.67741935483871	0	16.1290322580645	0	3.2258064516129	9.67741935483871	0	9.67741935483871	19.3548387096774	0	12.9032258064516	6.45161290322581	0.607142857142857	0	0	100	0	66.6666666666667	0	0	33.3333333333333	0	16.6666666666667	33.3333333333333	50	0	0	0	50	0	0	0	50	0	0	0	50	50	0	0	100	0	100	0	0	0	0	100	0	0	0	0	7	100	4.42857142857143	2.51851851851852	12	12	5	16.1290322580645	3.2258064516129	0	6.45161290322581	3.2258064516129	0	3.2258064516129	6.45161290322581	0	0	3.2258064516129	0	3.2258064516129	3.2258064516129	0	3.2258064516129	0	3.2258064516129	0	9.67741935483871	3.2258064516129	9.67741935483871	0	0	0	9.67741935483871	0	3.2258064516129	0	3.2258064516129	0	0	6.45161290322581	0	0	0	0	0	0	0	0	0	100	0	33.3333333333333	66.6666666666667	0	0	0	0	0	0	0	0	0	50	50	0	2.5	16.6666666666667	83.3333333333333	0	100	0	0	16.6666666666667	0	33.3333333333333	16.6666666666667	33.3333333333333	2.33333333333333	0	0	0	0
2015	AmazonBooks	J.K. Rowling	2	Harry Potter and the Order of the Phoenix	44	3	52	17.3333333333333	5.1063829787234	0	11.5384615384615	0	0	9.61538461538462	9.61538461538462	0	7.69230769230769	0	1.92307692307692	7.69230769230769	0	17.3076923076923	13.4615384615385	0	3.84615384615385	17.3076923076923	0.51063829787234	0	0	100	0	14.2857142857143	0	0	85.7142857142857	0	85.7142857142857	14.2857142857143	0	0	0	0	100	0	0	0	0	0	0	0	0	100	0	16.6666666666667	50	33.3333333333333	83.3333333333333	16.6666666666667	0	0	20	80	0	0	0	0	2.33333333333333	100	7.42857142857143	3.04545454545455	19	13	4	7.69230769230769	1.92307692307692	3.84615384615385	17.3076923076923	0	0	0	7.69230769230769	0	0	9.61538461538462	0	9.61538461538462	0	0	1.92307692307692	0	0	0	9.61538461538462	5.76923076923077	3.84615384615385	0	1.92307692307692	0	0	0	9.61538461538462	0	1.92307692307692	0	0	3.84615384615385	0	1.92307692307692	0	1.92307692307692	0	0	0	0	0	100	0	33.3333333333333	66.6666666666667	0	0	0	0	0	0	0	0	0	0	33.3333333333333	66.6666666666667	1.33333333333333	42.8571428571429	57.1428571428571	0	100	14.2857142857143	0	0	0	14.2857142857143	28.5714285714286	42.8571428571429	2.57142857142857	0	0	0	0
2016	AmazonBooks	Sarah J. Maas	53138095	A court of silver flames	4	9	182	20.2222222222222	4.61963190184049	2.1978021978022	6.04395604395604	0	0.549450549450549	13.7362637362637	10.4395604395604	0	9.34065934065934	0	4.94505494505495	7.14285714285714	1.64835164835165	17.032967032967	9.34065934065934	0	6.04395604395604	11.5384615384615	0.496932515337423	0	0	100	0	14.2857142857143	7.14285714285714	0	78.5714285714286	0	52.9411764705882	29.4117647058823	17.6470588235294	0	0	0	40	0	20	0	40	0	0	0	27.2727272727273	72.7272727272727	0	0	72.7272727272727	27.2727272727273	100	0	0	0	27.2727272727273	54.5454545454546	0	0	0	18.1818181818182	2.11111111111111	77.7777777777778	9.57894736842105	2.65584415584416	13	8.55555555555556	4.44444444444444	9.34065934065934	1.0989010989011	1.0989010989011	10.4395604395604	1.0989010989011	0	4.94505494505495	5.49450549450549	1.0989010989011	0	4.3956043956044	0	6.04395604395604	3.2967032967033	0	0.549450549450549	0	0	0.549450549450549	10.4395604395604	4.94505494505495	3.2967032967033	1.0989010989011	0	0	2.1978021978022	0	12.6373626373626	0	4.94505494505495	4.3956043956044	0	2.74725274725275	0	2.1978021978022	0	0.549450549450549	0	0	0	1.0989010989011	0	100	0	40	60	6	1.33333333333333	33.3333333333333	0	0	66.6666666666667	0	0	0	14.2857142857143	14.2857142857143	71.4285714285714	1.42857142857143	41.1764705882353	58.8235294117647	10	90	11.7647058823529	11.7647058823529	0	0	52.9411764705882	17.6470588235294	5.88235294117647	3.11764705882353	0.75	0	0.62	0
2017	AmazonBooks	Stephen King	830502	It	416	2	12	6	6	0	16.6666666666667	0	0	0	16.6666666666667	0	16.6666666666667	0	0	8.33333333333333	0	16.6666666666667	16.6666666666667	0	0	8.33333333333333	0.7	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	50	0	0	0	0	50	1	100	6	1.375	2	2	2.5	16.6666666666667	0	0	8.33333333333333	0	0	0	8.33333333333333	0	0	16.6666666666667	0	0	0	0	0	0	0	0	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	50	0	0	0	0	0	50	1.5	0	0	0	0
2018	AmazonBooks	Dan Brown	6411961	The Lost Symbol	147	1	4	4	9.5	0	0	0	0	0	0	0	0	0	25	50	0	25	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	3	0	0	0	0	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019	AmazonBooks	Stephen King	11588	The Shining	106	2	20	10	4.66666666666667	0	10	0	0	10	10	0	5	0	5	10	0	25	5	0	0	20	0.5	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	50	50	100	0	0	0	0	50	0	0	0	50	1	50	10	2.75	11	6.5	2.5	5	0	0	20	5	0	5	5	0	0	5	0	5	0	0	0	0	0	0	10	10	0	0	0	0	0	0	10	0	5	5	0	10	0	0	0	0	0	0	0	0	0	100	0	0	0	1	1	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	100	0	0	3	0	0	0	0
2020	AmazonBooks	Dan Brown	17212231	Inferno	383	3	28	9.33333333333333	4.54166666666667	0	0	0	0	17.8571428571429	14.2857142857143	0	7.14285714285714	0	3.57142857142857	14.2857142857143	0	21.4285714285714	14.2857142857143	0	3.57142857142857	3.57142857142857	0.666666666666667	0	0	100	0	33.3333333333333	33.3333333333333	0	33.3333333333333	0	25	50	25	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	100	7	1.80952380952381	5	4.66666666666667	3.66666666666667	7.14285714285714	0	0	3.57142857142857	0	0	3.57142857142857	10.7142857142857	0	0	0	0	7.14285714285714	3.57142857142857	0	3.57142857142857	0	0	0	14.2857142857143	10.7142857142857	3.57142857142857	0	0	0	0	0	14.2857142857143	0	3.57142857142857	7.14285714285714	0	3.57142857142857	0	0	0	0	0	3.57142857142857	0	0	0	100	0	0	100	1	2	100	0	0	0	0	0	0	0	0	100	1	75	25	100	0	50	0	0	0	25	0	25	1.75	0	0	0	0
2021	AmazonBooks	Stephen King	10592	Carrie	102	1	56	56	4.72727272727273	0	10.7142857142857	0	1.78571428571429	10.7142857142857	1.78571428571429	0	7.14285714285714	0	3.57142857142857	8.92857142857143	1.78571428571429	25	10.7142857142857	0	3.57142857142857	14.2857142857143	0.545454545454545	0	0	0	0	0	0	0	100	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	100	0	16.6666666666667	50	33.3333333333333	83.3333333333333	16.6666666666667	0	0	20	80	0	0	0	0	7	100	8	2.38888888888889	8	8	10	7.14285714285714	3.57142857142857	0	14.2857142857143	1.78571428571429	0	3.57142857142857	7.14285714285714	0	0	8.92857142857143	0	7.14285714285714	1.78571428571429	0	1.78571428571429	0	0	1.78571428571429	1.78571428571429	1.78571428571429	10.7142857142857	1.78571428571429	0	0	0	0	8.92857142857143	0	3.57142857142857	7.14285714285714	1.78571428571429	1.78571428571429	0	0	0	0	1.78571428571429	0	0	0	0	50	50	0	100	2	1	0	0	0	100	0	0	0	0	25	75	1.25	16.6666666666667	83.3333333333333	20	80	0	16.6666666666667	0	0	50	0	33.3333333333333	3	0	0	0	0
2022	AmazonBooks	Jane Austen	2156	Persuasion	9	2	30	15	4.61538461538462	0	0	0	0	13.3333333333333	13.3333333333333	0	6.66666666666667	0	3.33333333333333	6.66666666666667	6.66666666666667	16.6666666666667	10	0	6.66666666666667	16.6666666666667	0.538461538461538	0	0	100	0	100	0	0	0	0	0	66.6666666666667	33.3333333333333	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	50	10	2	10	6	5	3.33333333333333	0	3.33333333333333	16.6666666666667	0	0	10	0	0	0	0	0	3.33333333333333	3.33333333333333	0	0	3.33333333333333	0	0	13.3333333333333	6.66666666666667	3.33333333333333	0	0	0	0	0	10	0	3.33333333333333	6.66666666666667	3.33333333333333	6.66666666666667	0	0	0	0	0	0	0	3.33333333333333	0	50	50	0	100	1	1	0	0	0	100	0	0	0	0	0	100	1	50	50	0	100	0	0	0	0	0	0	100	2	0	0	0	0
2023	AmazonBooks	J.R.R. Tolkien	5907	The Hobbit	426	2	10	5	6.7	0	0	0	0	10	0	0	10	0	0	0	0	20	20	0	20	20	0.5	0	0	100	0	100	0	0	0	0	0	50	50	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	5	1.75	3	2	2	10	0	0	20	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	20	10	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	100	1	50	50	0	100	50	0	0	0	50	0	0	2	0	0	0	0
2024	AmazonBooks	Jane Austen	6969	Emma	120	2	37	18.5	4.91176470588235	0	2.7027027027027	0	0	13.5135135135135	8.10810810810811	0	10.8108108108108	0	5.40540540540541	10.8108108108108	2.7027027027027	18.9189189189189	8.10810810810811	0	0	18.9189189189189	0.558823529411765	0	0	100	0	50	0	0	50	0	33.3333333333333	33.3333333333333	33.3333333333333	0	0	0	0	0	0	0	100	0	0	0	0	100	0	0	0	100	100	0	0	0	100	0	0	0	0	0	1.5	50	12.3333333333333	3.3125	22	14	3.5	10.8108108108108	0	0	13.5135135135135	0	0	8.10810810810811	8.10810810810811	2.7027027027027	0	2.7027027027027	0	5.40540540540541	0	0	0	0	0	0	8.10810810810811	5.40540540540541	5.40540540540541	0	0	0	0	0	13.5135135135135	0	5.40540540540541	8.10810810810811	0	0	0	0	2.7027027027027	0	0	0	0	0	0	0	0	0	100	2	1	0	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	33.3333333333333	33.3333333333333	0	33.3333333333333	0	0	2.66666666666667	0	0	0	0
2025	AmazonBooks	Stephen King	18775247	Mr.Mercedes	53	2	58	29	4.29090909090909	1.72413793103448	1.72413793103448	0	0	13.7931034482759	5.17241379310345	0	6.89655172413793	0	5.17241379310345	8.62068965517241	1.72413793103448	17.2413793103448	12.0689655172414	0	5.17241379310345	20.6896551724138	0.490909090909091	0	0	100	0	80	0	0	20	0	14.2857142857143	57.1428571428571	28.5714285714286	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	3.5	100	8.28571428571429	2.45283018867925	11	10.5	5.5	6.89655172413793	1.72413793103448	1.72413793103448	18.9655172413793	0	0	5.17241379310345	5.17241379310345	1.72413793103448	0	1.72413793103448	1.72413793103448	5.17241379310345	5.17241379310345	0	1.72413793103448	0	0	0	5.17241379310345	3.44827586206897	8.62068965517241	3.44827586206897	0	0	0	0	10.3448275862069	0	5.17241379310345	3.44827586206897	0	3.44827586206897	0	0	0	0	0	0	0	0	0	100	0	20	80	2	1	0	0	0	100	0	0	0	0	25	75	1.25	28.5714285714286	71.4285714285714	40	60	0	0	0	0	57.1428571428571	0	42.8571428571429	2.57142857142857	0	0	0	0
2026	AmazonBooks	J.R.R. Tolkien	326360 7	The Fellowship of the Ring	87	8	139	17.375	4.62295081967213	2.15827338129496	6.47482014388489	0	0	11.5107913669065	12.2302158273381	0	2.87769784172662	0	4.31654676258993	7.9136690647482	6.47482014388489	10.7913669064748	13.6690647482014	0	10.0719424460432	11.5107913669065	0.475409836065574	0	0	87.5	12.5	53.3333333333333	0	0	46.6666666666667	0	36.8421052631579	42.1052631578947	21.0526315789474	0	0	0	62.5	12.5	0	0	25	0	0	0	12.5	87.5	0	11.1111111111111	77.7777777777778	11.1111111111111	88.8888888888889	11.1111111111111	0	0	25	75	0	0	0	0	2.75	87.5	6.31818181818182	2.57391304347826	17	7.875	4.125	2.15827338129496	2.15827338129496	0	10.7913669064748	2.15827338129496	0	2.87769784172662	6.47482014388489	0.719424460431655	0	3.59712230215827	0	4.31654676258993	4.31654676258993	0	2.87769784172662	0.719424460431655	0	0	11.5107913669065	5.75539568345324	7.9136690647482	2.15827338129496	0	0	2.15827338129496	0	9.35251798561151	0	4.31654676258993	4.31654676258993	2.15827338129496	3.59712230215827	0	2.15827338129496	0	0.719424460431655	0	0	0	0	0.719424460431655	80	20	35.7142857142857	64.2857142857143	5	1.2	20	0	0	80	0	0	0	11.1111111111111	11.1111111111111	77.7777777777778	1.33333333333333	36.8421052631579	63.1578947368421	0	100	21.0526315789474	0	0	5.26315789473684	26.3157894736842	5.26315789473684	42.1052631578947	2.36842105263158	0.72	0	0.6	0
2027	AmazonBooks	J.R.R. Tolkien	7332	The Silmarillion	434	3	81	27	4.80555555555556	1.23456790123457	3.7037037037037	0	0	13.5802469135802	11.1111111111111	0	3.7037037037037	0	4.93827160493827	11.1111111111111	1.23456790123457	20.9876543209877	7.40740740740741	0	9.87654320987654	11.1111111111111	0.5	0	25	75	0	80	0	0	20	0	16.6666666666667	66.6666666666667	16.6666666666667	0	0	25	50	0	0	0	25	0	0	0	0	100	0	0	100	0	100	0	0	0	0	100	0	0	0	0	2.33333333333333	100	11.5714285714286	2.43478260869565	22	9.33333333333333	4.66666666666667	3.7037037037037	1.23456790123457	0	9.87654320987654	1.23456790123457	0	8.64197530864197	7.40740740740741	1.23456790123457	0	2.46913580246914	1.23456790123457	9.87654320987654	1.23456790123457	0	3.7037037037037	0	1.23456790123457	0	11.1111111111111	3.7037037037037	4.93827160493827	0	0	0	0	0	13.5802469135802	0	4.93827160493827	2.46913580246914	0	3.7037037037037	0	0	0	0	0	1.23456790123457	0	1.23456790123457	0	100	0	25	75	2	1	0	0	0	100	0	0	0	0	0	100	1	50	50	0	100	16.6666666666667	16.6666666666667	0	0	33.3333333333333	0	33.3333333333333	2.66666666666667	0	0	0	0
2028	AmazonBooks	Sarah J. Maas	50659468	A court of mist and fury	48	73	1722	23.5890410958904	4.71979759645794	0.638792102206736	3.07781649245064	0	0.522648083623693	14.2857142857143	8.18815331010453	0	5.57491289198606	0	3.36817653890825	7.14285714285714	4.12311265969803	17.8861788617886	10.3368176538908	0	7.14285714285714	17.7119628339141	0.490828589500316	0	0	100	0	61.5384615384615	4.61538461538462	3.84615384615385	30	3.37078651685393	21.9101123595506	51.123595505618	23.5955056179775	0	0	0	71.4285714285714	0	28.5714285714286	0	0	0	0	0	0	100	6.25	0	81.25	12.5	90.5660377358491	0	0	9.43396226415094	0	87.5	0	0	6.25	6.25	2.57534246575342	79.4520547945205	9.15957446808511	2.59602649006622	29	9.61643835616438	4.75342465753425	4.76190476190476	2.09059233449477	0.696864111498258	15.7955865272938	0.580720092915215	0	3.36817653890825	5.74912891986063	1.56794425087108	0	1.50987224157956	0.174216027874564	5.92334494773519	1.85830429732869	0	2.4390243902439	1.04529616724739	0.174216027874564	0.522648083623693	8.07200929152149	4.23925667828107	3.54239256678281	0.638792102206736	1.16144018583043	0	0.871080139372822	0.522648083623693	13.0662020905923	0	3.36817653890825	5.69105691056911	0	6.2137049941928	0	0.348432055749129	0.348432055749129	0.987224157955865	0	0.348432055749129	0	2.03252032520325	0.290360046457607	90.5511811023622	9.44881889763779	16.4179104477612	83.5820895522388	77	1.19480519480519	19.4805194805195	0	0	80.5194805194805	0	0	0	3.37078651685393	13.4831460674157	83.1460674157303	1.20224719101124	35.1515151515151	64.8484848484848	18.6915887850467	81.3084112149533	15.1685393258427	10.1123595505618	0	1.68539325842697	29.7752808988764	20.2247191011236	23.0337078651685	2.92134831460674	0.78	0.67	0.66	0.595
